AQW00061705          44C    48C    53C    29C    10C     1C     2C     1C     4C     7C    21C    33C
USC00183353           0Q     0Q     0Q     6Q     1Q    42Q    83Q    87Q    20Q     0Q     0Q     0Q
USC00183415           0S     0S     0S     0S -7777S -7777S     5S     5S     1S     0S     0S     0S
USC00183675           0S     0R     0S     1S     9S    43R   105R    69R    19R     0R     0R     0R
USC00184030           0R     0R     0R     1R     9R    33R    82R    51R    13R     0R     0R     0R
USC00185080           0R     0R     0R     6R     4R    14R    50R    31R    11R     0R     0R     0R
USC00185111           0R     0R     0R     4R    16R    59R   129R    83R    26S     1S     0S     0R
USC00185832           0R     0R     0R     0R     0R     0R     3R     9R     0R     0R     0R     0R
USC00185865           0C     0C     0S     3S     5S    31S    72S    46S    10S     0S     0C     0S
USC00185934           0R     0R     0R     0R     1R    10R    39R    24R     2R     0R     0R     0R
USC00185985           0R     0R     0R     1R    13R    45R   115R    76R    19R     0R     0R     0R
USC00186350           0S     0S     0S     6S    21S    89S   155S   124S    37S     2S     0S     0S
USC00186620           0S     0S     0S     0S     0S     0S     2S     4S     0S     0S     0S     0S
USC00186770           0R     0R     0R     3R    11R    46R    95R    57R    15R     1R     0R     0R
USC00186800           0Q     0Q     0Q     6Q     8Q    69Q   104Q    96Q    30Q     0Q     0Q     0Q
USC00187330           0R     0R     0R     4R    18R    81R   146R    88R    26R     3R     0R     0R
USC00187705           0S     0S     0S     1S     9S    33S    69S    38R     8R     0R     0R     0R
USC00187806           0C     0C     0C     2C     8S    42C   102C    76C    17C     1C     0C     0C
USC00188000           0S     0S     0S     3S     8S    42S    99S    56S    14S     1S     0S     0S
USC00188065           0S     0S     0S     0S     1S     6S    22S    21S     4S     0S     0S     0S
USC00188207           0R     0R     0R     3R     6R    43R    85R    70R    19R     2R     0R     0R
USC00188371           0Q     0Q     0Q     1Q     1Q    41Q    72Q    63Q     9Q     0Q     0Q     0Q
USC00188380           0C     0C     0C     4C    18C    66C   113C    82C    27C     1C     0C     0C
USC00188405           0Q     0Q     0Q     3Q     8Q    68Q   119Q    94Q    33Q     1Q     0Q     0Q
USC00188557           0Q     0Q     0Q     0Q     0Q    25Q    38Q    32Q     6Q     0Q     0Q     0Q
USC00189030           0R     0R     0R     1R    11R    45R    74R    62R    18R     0R     0R     0R
USC00189070           0R     0R     0R     5R    16R    55S   106S    74S    25S     1S     0S     0S
USC00189140           0S     0S     0S     4S    16S    83S   160S   113S    24S     3S     0S     0S
USC00189440           0R     0R     0R     1R    10R    55R    95R    62R    16R     1R     0R     0R
USC00189570           0Q     0Q     0Q     3Q     5Q    36Q    70Q    69Q    15Q     0Q     0Q     0Q
USC00189750           0R     0R     0R     3R    12R    52R   104R    77R    20R     0R     0R     0R
USC00190120           0C     0C     0C     1C     2C    10C    27C    16C     3C     0S     0C     0C
USC00190190           0Q     0Q     0Q     3Q     0Q     7Q     7Q     3Q     0Q     0Q     0Q     0Q
USC00190192           0Q     0Q     0Q     0Q     0Q     5Q     5Q     0Q     3Q     0Q     0Q     0Q
USC00190213           0Q     0Q     0Q     0Q     0Q     0Q     0Q     5Q     0Q     0Q     0Q     0Q
USC00190408           0R     0R     0R -7777R     1S     6S     9S     5S     2S     0R     0R     0R
USC00190535           0R     0R     0R     1R     4R    15R    31R    19R     4R     0R     0R     0R
USC00190562           0Q     0Q     0Q     0Q     0Q     0Q    15Q     7Q     0Q     0Q     0Q     0Q
USC00190593           0R     0R     0R     1R     1R     3R     9R     9R     3R     0R     0R     0R
USC00190666           0R     0R     0R     1S     4S    15S    20C    17S     3S     0R     0R     0R
USC00190759           0R     0R     0R     0R     0R     2R     6R     3R     0R     0R     0R     0R
USC00190840           0Q     0Q     0Q     0Q     0Q    18Q    18Q     8Q     0Q     0Q     0Q     0Q
USC00190860           0S     0S     0S     1S     5S    17S    31S    18S     3S     0S     0S     0S
USC00190998           0R     0R     0R     1R     4S    11S    22S    12S     4S     0R     0R     0R
USC00191386           0S     0S     0S     0S     0S     0C -7777S     0S     0S     0S     0S     0S
USC00191774           0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R     0R
USC00191821           0Q     0Q     0Q     0Q     1Q     7Q    14Q    18Q     1Q     0Q     0Q     0Q
USC00192107           0S     0S     0S     1S     2S     7S    18S     7S     2S     0S     0S     0S
USC00192451           0S     0S     0S     0S     1S     3S    16S     5S     1S     0S     0S     0S
USC00192501           0S     0S     0S -7777S     1S     2S     9S     4S     1S     0S     0S     0S
USC00193213           0R     0R     0R     1R     4R    15R    32R    14R     3R     0R     0R     0R
USC00193229           0Q     0Q     0Q     2Q     0Q     8Q    14Q    10Q     4Q     0Q     0Q     0Q
USC00193276           0R     0R     0R     1R     5R    23R    44R    28R     5R     0R     0R     0R
USC00193505           0C     0C     0C     1C     5C    21C    40C    32S     5S     0S     0S     0C
USC00193624           0C     0C     0C     2C     4C    17C    40C    23C     4C     0S     0C     0C
USC00193821           0S     0S     0S     0S -7777S     1S     7R     3S     1S     0S     0S     0S
USC00193890           0R     0R     0R     2R     7R    29R    52R    35R     9S     0R     0R     0S
USC00193985           0R     0R     0R     0R     2R     8R    22R    14R     4R     0R     0R     0R
USC00194075           0R     0R     0R     0R     0R     4R     2R     1R     1R     0R     0R     0R
USC00194105           0S     0S     0S     1S     5S    20S    42S    34S     6S     0S     0S     0S
USC00194131           0R     0R     0R     1R     4R    10R    22R    14R     3R     0R     0R     0R
USC00194313           0R     0R     0R     3R    12R    29R    61R    43R     7R     0R     0R     0R
USC00194502           0R     0R     0R     2R     3R    12R    25R    17R     3R     0R     0R     0R
USC00194580           0S     0S     0S     2S     8S    27S    53S    44S     8S     0S     0S     0S
USC00194711           0Q     0Q     0Q     0Q     0Q    15Q    23Q     7Q     3Q     0Q     0Q     0Q
USC00194744           0C     0C     0C     2C     6S    18C    36C    26S     6C     0C     0C     0S
USC00195175           0Q     0Q     0Q     1Q     5Q    18Q    24Q    14Q     6Q     0Q     0Q     0Q
USC00195246           0R     0R     0R -7777R     5R    15R    35R    19R     3R     0R     0R     0R
USC00195984           0C     0C     0C     1C     6C    18S    40S    27C     3C     0S     0C     0C
USC00196245           0R     0R     0R     0R     1R    13R    29R    16R     5R     0R     0R     0R
USC00196486           0C     0C     0S     1C     5C    22C    43S    26S     4C     0C     0C     0C
USC00196783           0S     0S     0S     2S     5S    16S    33S    21S     4S     0S     0S     0S
USC00196938           0S     0S     0S     1S     6S    21C    36S    21S     5C     0S     0C     0S
USC00197230           0Q     0Q     0Q     0Q     1Q     0Q     3Q     0Q     0Q     0Q     0Q     0Q
USC00197627           0R     0R     0R     1R     3R     8R    19R     6R     1R     0R     0R     0R
USC00198367           0S     0S     0S -7777S     7S    15S    35S    24S     4S -7777R     0R     0R
USC00198573           0R     0R     0R     1C     7S    27C    41C    29S     5S     0R     0R     0R
USC00198757           0C     0C     0C     1S     7C    22C    39C    25C     4C     0C     0C     0C
USC00199193           0Q     0Q     0Q     3Q     0Q    13Q    18Q    13Q     3Q     0Q     0Q     0Q
USC00199316           0R     0R     0R     1R     8R    27R    57R    38R     7R     0R     0R     0R
USC00199371           0Q     0Q     0Q     0Q     2Q     2Q     3Q     0Q     0Q     0Q     0Q     0Q
USC00199972           0R     0R     0R     1R     1R     2R     4R     2R     0R     0R     0R     0R
USC00200032           0C     0S     0C     0C     1C    15C    30C    15S     3C     0C     0S     0C
USC00200089           0R     0R     0R     0R     1R     5R     9R     5R     1R     0R     0R     0R
USC00200106           0Q     0Q     0Q     0Q     0Q    21Q    44Q    25Q     5Q     0Q     0Q     0Q
USC00200128           0S     0S     0S     0R -7777S    12R    23R    15R     2R     0R     0R     0R
USC00200146           0C     0C     0C     0C     1C    21C    31C    20C     2C     0C     0C     0C
USC00200166           0R     0R     0R     0R     1R     4R    12R     8R     1R     0R     0R     0R
USC00200197           0Q     0Q     0Q     0Q     3Q     2Q    10Q     3Q     0Q     0Q     0Q     0Q
USC00200220           0Q     0Q     0Q     0Q     0Q     0Q    20Q     3Q     0Q     0Q     0Q     0Q
USC00200228           0Q     0Q     0Q     0Q     4Q    14Q    26Q    11Q     9Q     0Q     0Q     0Q
USC00200230           0S     0S     0S     0S     1S    22S    40S    18C     5S     0S     0S     0S
USC00200342           0Q     0Q     0Q     0Q     0Q    13Q    17Q    13Q     3Q     0Q     0Q     0Q
USC00200343           0R     0R     0R     0R     0R    12R    20R     5R -7777R     0R     0R     0R
USC00200361           0Q     0Q     0Q     0Q     2Q    17Q    21Q     5Q     4Q     0Q     0Q     0Q
USC00200417           0S     0S     0S     0S     1S    13S    23S    11S     2S     0S     0S     0S
USC00200446           0R     0R     0R     0R     2R    21R    34R    20R     2R     0R     0R     0R
USC00200718           0C     0C     0S     0C     1C     4S    10C     6C     0C     0S     0C     0C
USC00200758           0Q     0Q     0Q     0Q     0Q     6Q     4Q     4Q     0Q     0Q     0Q     0Q
USC00200770           0R     0R     0R     1R     3R    10R    19R    13R     3R     0R     0R     0R
USC00200779           0S     0C     0C     0S     1S    11S    25C     9S     1C     0S     0C     0S
USC00200842           0Q     0Q     0Q     0Q     2Q    18Q    29Q    12Q     8Q     0Q     0Q     0Q
USC00200864           0C     0S     0S     0C     4C    30S    37C    27S     7S     0S     0C     0S
USC00200925           0C     0C     0C     0C     5C    27C    44C    22C     7C     1C     0C     0C
USC00201052           0Q     0Q     0Q     0Q     2Q    15Q    19Q    15Q     4Q     0Q     0Q     0Q
USC00201150           0Q     0Q     0Q     0Q     0Q     3Q    39Q     9Q     0Q     0Q     0Q     0Q
USC00201238           0Q     0Q     0Q     0Q     1Q    14Q    28Q    14Q     3Q     0Q     0Q     0Q
USC00201250           0Q     0Q     0Q     0Q     0Q     0Q    30Q     4Q     3Q     0Q     0Q     0Q
USC00201299           0S     0S     0S     0S     1S    19R    35R    15R     1S     0S     0S     0S
USC00201343           0Q     0Q     0Q     0Q     1Q     7Q    16Q     9Q     0Q     0Q     0Q     0Q
USC00201361           0R     0R     0R     0R     4R    10R    15R     9R     1R     0R     0R     0R
USC00201435           0Q     0Q     0Q     0Q     0Q     4Q    18Q     2Q     2Q     0Q     0Q     0Q
USC00201439           0S     0R     0R     0R     0S     2S     5R     1S -7777S     0R     0S     0S
USC00201468           0R     0R     0R     0R     1R     5R     4R     3R     3R     0R     0R     0R
USC00201476           0C     0C     0C     0S     1S    14C    26S    14S     1S     0S     0S     0S
USC00201486           0R     0R     0R     0R     1R    11R    18R     8R     1R     0R     0R     0R
USC00201492           0S     0S     0R     0S -7777S     6S    12S     6S     1S     0S     0S     0S
USC00201502           0Q     0Q     0Q     0Q     1Q    12Q    18Q     7Q     1Q     0Q     0Q     0Q
USC00201675           0S     0S     0S     0S     0S    12C    21S    10C     1S     0C     0S     0S
USC00201780           0R     0R     0R     0R     0R     2R     7R     3R     1R     0R     0R     0R
USC00201802           0R     0R     0R     0R     0R     8R    21R    11R     2R     0R     0R     0R
USC00201818           0Q     0Q     0Q     0Q     1Q    22Q    26Q    16Q     3Q     0Q     0Q     0Q
USC00201896           0S     0S     0S     0S     0S     0S     2S     1S     0S     0S     0S     0S
USC00202015           0C     0C     0S     0S     5S    32S    53S    37S     9S -7777S     0S     0C
USC00202016           0Q     0Q     0Q     0Q     0Q    18Q    43Q    33Q     5Q     0Q     0Q     0Q
USC00202094           0C     0C     0C     0C     0C     1C     5C     2C     0S     0C     0C     0C
USC00202250           0S     0C     0C     0C     1C    19C    28C    12C     3C     0S     0C     0C
USC00202308           0Q     0Q     0Q     0Q     1Q    24Q    33Q    17Q     6Q     0Q     0Q     0Q
USC00202328           0Q     0Q     0Q     0Q     1Q    16Q    22Q    16Q     1Q     0Q     0Q     0Q
